when_human=>2016-08-11T23:18|||desc=>../RESULT/10/2016-08-07/mail/3/total.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>nice ./12_MERGE "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T16.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T10.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T23.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T22.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T05.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-08T02.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-08T00.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T12.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T13.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T14.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T21.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T11.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T07.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T06.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T09.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T20.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T19.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T04.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T08.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-08T01.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T18.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-08T03.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T15.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" ***desc=>../RESULT/10/2016-08-07/mail/3/2016-08-07T17.gz|||time=>2016-08-11 23:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-07" "" 
when_human=>2016-08-11T22:16|||desc=>../RESULT/10/2016-08-07/net/0/url_cat_diff.gz|||name_time_human=>2016-08-07|||name_sec=>1470517200|||file_modify_sec=>1470625880|||file_modify_human=>2016-08-08 06:11|||how_long_hours=>30
when_human=>2016-08-11T22:16|||desc=>../RESULT/10/2016-08-07/net/0/url_cat_diff.sent|||name_time_human=>2016-08-07|||name_sec=>1470517200|||file_modify_sec=>1470626431|||file_modify_human=>2016-08-08 06:20|||how_long_hours=>30
when_human=>2016-08-11T22:17|||desc=>../RESULT/10/2016-08-07/google/3/url_cat_diff.gz|||name_time_human=>2016-08-07|||name_sec=>1470517200|||file_modify_sec=>1470645747|||file_modify_human=>2016-08-08 11:42|||how_long_hours=>35
when_human=>2016-08-11T22:17|||desc=>../RESULT/10/2016-08-07/google/3/url_cat_diff.sent|||name_time_human=>2016-08-07|||name_sec=>1470517200|||file_modify_sec=>1470660227|||file_modify_human=>2016-08-08 15:43|||how_long_hours=>39
when_human=>2016-08-11T22:18|||desc=>../RESULT/10/2016-08-07/ssp/3/toolbar_trait.sent-v|||name_time_human=>2016-08-07|||name_sec=>1470517200|||file_modify_sec=>1470625910|||file_modify_human=>2016-08-08 06:11|||how_long_hours=>30
when_human=>2016-08-11T22:18|||desc=>../RESULT/10/2016-08-07/ssp/3/url_cat_diff.gz|||name_time_human=>2016-08-07|||name_sec=>1470517200|||file_modify_sec=>1470635975|||file_modify_human=>2016-08-08 08:59|||how_long_hours=>32
when_human=>2016-08-11T22:19|||desc=>../RESULT/10/2016-08-07/ssp/3/url_cat_diff.sent|||name_time_human=>2016-08-07|||name_sec=>1470517200|||file_modify_sec=>1470647064|||file_modify_human=>2016-08-08 12:04|||how_long_hours=>36
when_human=>2016-08-12T23:15|||desc=>../RESULT/10/2016-08-08/mail/3/total.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>nice ./12_MERGE "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T18.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-09T02.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T21.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T20.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-09T00.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T14.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T04.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T11.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T08.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T17.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T05.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T09.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T15.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T16.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-09T01.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T22.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T10.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T23.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T13.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T12.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-09T03.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T19.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T07.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" ***desc=>../RESULT/10/2016-08-08/mail/3/2016-08-08T06.gz|||time=>2016-08-12 23:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-08" "" 
when_human=>2016-08-12T23:55|||desc=>../RESULT/10/2016-08-08/net/0/url_cat_diff.gz|||name_time_human=>2016-08-08|||name_sec=>1470603600|||file_modify_sec=>1470712942|||file_modify_human=>2016-08-09 06:22|||how_long_hours=>30
when_human=>2016-08-12T23:55|||desc=>../RESULT/10/2016-08-08/net/0/url_cat_diff.sent|||name_time_human=>2016-08-08|||name_sec=>1470603600|||file_modify_sec=>1470713544|||file_modify_human=>2016-08-09 06:32|||how_long_hours=>30
when_human=>2016-08-12T23:55|||desc=>../RESULT/10/2016-08-08/google/3/url_cat_diff.gz|||name_time_human=>2016-08-08|||name_sec=>1470603600|||file_modify_sec=>1470735943|||file_modify_human=>2016-08-09 12:45|||how_long_hours=>36
when_human=>2016-08-12T23:55|||desc=>../RESULT/10/2016-08-08/google/3/url_cat_diff.sent|||name_time_human=>2016-08-08|||name_sec=>1470603600|||file_modify_sec=>1470786280|||file_modify_human=>2016-08-10 02:44|||how_long_hours=>50
when_human=>2016-08-12T23:55|||desc=>../RESULT/10/2016-08-08/ssp/3/toolbar_trait.sent-v|||name_time_human=>2016-08-08|||name_sec=>1470603600|||file_modify_sec=>1470711276|||file_modify_human=>2016-08-09 05:54|||how_long_hours=>29
when_human=>2016-08-12T23:55|||desc=>../RESULT/10/2016-08-08/ssp/3/url_cat_diff.gz|||name_time_human=>2016-08-08|||name_sec=>1470603600|||file_modify_sec=>1470724828|||file_modify_human=>2016-08-09 09:40|||how_long_hours=>33
when_human=>2016-08-12T23:55|||desc=>../RESULT/10/2016-08-08/ssp/3/url_cat_diff.sent|||name_time_human=>2016-08-08|||name_sec=>1470603600|||file_modify_sec=>1470734155|||file_modify_human=>2016-08-09 12:15|||how_long_hours=>36
when_human=>2016-08-13T23:55|||desc=>../RESULT/10/2016-08-09/net/0/url_cat_diff.gz|||name_time_human=>2016-08-09|||name_sec=>1470690000|||file_modify_sec=>1470799115|||file_modify_human=>2016-08-10 06:18|||how_long_hours=>30
when_human=>2016-08-13T23:55|||desc=>../RESULT/10/2016-08-09/net/0/url_cat_diff.sent|||name_time_human=>2016-08-09|||name_sec=>1470690000|||file_modify_sec=>1470799635|||file_modify_human=>2016-08-10 06:27|||how_long_hours=>30
when_human=>2016-08-13T23:55|||desc=>../RESULT/10/2016-08-09/google/3/url_cat_diff.gz|||name_time_human=>2016-08-09|||name_sec=>1470690000|||file_modify_sec=>1470819013|||file_modify_human=>2016-08-10 11:50|||how_long_hours=>35
when_human=>2016-08-13T23:55|||desc=>../RESULT/10/2016-08-09/google/3/url_cat_diff.sent|||name_time_human=>2016-08-09|||name_sec=>1470690000|||file_modify_sec=>1470833202|||file_modify_human=>2016-08-10 15:46|||how_long_hours=>39
when_human=>2016-08-13T23:55|||desc=>../RESULT/10/2016-08-09/ssp/3/toolbar_trait.sent-v|||name_time_human=>2016-08-09|||name_sec=>1470690000|||file_modify_sec=>1470798296|||file_modify_human=>2016-08-10 06:04|||how_long_hours=>30
when_human=>2016-08-13T23:55|||desc=>../RESULT/10/2016-08-09/ssp/3/url_cat_diff.gz|||name_time_human=>2016-08-09|||name_sec=>1470690000|||file_modify_sec=>1470811259|||file_modify_human=>2016-08-10 09:40|||how_long_hours=>33
when_human=>2016-08-13T23:55|||desc=>../RESULT/10/2016-08-09/ssp/3/url_cat_diff.sent|||name_time_human=>2016-08-09|||name_sec=>1470690000|||file_modify_sec=>1470820618|||file_modify_human=>2016-08-10 12:16|||how_long_hours=>36
when_human=>2016-08-13T21:18|||desc=>../RESULT/10/2016-08-09/mail/3/total.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>nice ./12_MERGE "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T13.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T04.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T14.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T11.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T17.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T05.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T07.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T06.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T19.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T12.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T18.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T09.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T15.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T22.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-10T01.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-10T03.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T21.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T10.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-10T00.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T20.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T16.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-10T02.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T23.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" ***desc=>../RESULT/10/2016-08-09/mail/3/2016-08-09T08.gz|||time=>2016-08-13 21:18|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-09" "" 
when_human=>2016-08-14T23:55|||desc=>../RESULT/10/2016-08-10/net/0/url_cat_diff.gz|||name_time_human=>2016-08-10|||name_sec=>1470776400|||file_modify_sec=>1470884787|||file_modify_human=>2016-08-11 06:06|||how_long_hours=>30
when_human=>2016-08-14T23:55|||desc=>../RESULT/10/2016-08-10/net/0/url_cat_diff.sent|||name_time_human=>2016-08-10|||name_sec=>1470776400|||file_modify_sec=>1470885373|||file_modify_human=>2016-08-11 06:16|||how_long_hours=>30
when_human=>2016-08-14T23:55|||desc=>../RESULT/10/2016-08-10/google/3/url_cat_diff.gz|||name_time_human=>2016-08-10|||name_sec=>1470776400|||file_modify_sec=>1470905362|||file_modify_human=>2016-08-11 11:49|||how_long_hours=>35
when_human=>2016-08-14T23:55|||desc=>../RESULT/10/2016-08-10/google/3/url_cat_diff.sent|||name_time_human=>2016-08-10|||name_sec=>1470776400|||file_modify_sec=>1470922196|||file_modify_human=>2016-08-11 16:29|||how_long_hours=>40
when_human=>2016-08-14T23:55|||desc=>../RESULT/10/2016-08-10/ssp/3/toolbar_trait.sent-v|||name_time_human=>2016-08-10|||name_sec=>1470776400|||file_modify_sec=>1470882373|||file_modify_human=>2016-08-11 05:26|||how_long_hours=>29
when_human=>2016-08-14T23:55|||desc=>../RESULT/10/2016-08-10/ssp/3/url_cat_diff.gz|||name_time_human=>2016-08-10|||name_sec=>1470776400|||file_modify_sec=>1470897497|||file_modify_human=>2016-08-11 09:38|||how_long_hours=>33
when_human=>2016-08-14T23:55|||desc=>../RESULT/10/2016-08-10/ssp/3/url_cat_diff.sent|||name_time_human=>2016-08-10|||name_sec=>1470776400|||file_modify_sec=>1470907346|||file_modify_human=>2016-08-11 12:22|||how_long_hours=>36
when_human=>2016-08-14T20:15|||desc=>../RESULT/10/2016-08-10/mail/3/total.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>nice ./12_MERGE "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T11.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T22.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T20.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T15.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T17.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T23.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T19.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T16.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T06.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T04.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-11T02.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T08.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T05.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-11T01.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T12.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-11T00.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T18.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T10.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T09.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T07.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T21.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T14.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-11T03.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" ***desc=>../RESULT/10/2016-08-10/mail/3/2016-08-10T13.gz|||time=>2016-08-14 20:15|||exists=>(-)|||job=>./10_HOURS_BY_HOURS "mail" "3" "2016-08-10" "" 
when_human=>2016-08-15T23:55|||desc=>../RESULT/10/2016-08-11/net/0/url_cat_diff.gz|||name_time_human=>2016-08-11|||name_sec=>1470862800|||file_modify_sec=>1471003774|||file_modify_human=>2016-08-12 15:09|||how_long_hours=>39
when_human=>2016-08-15T23:55|||desc=>../RESULT/10/2016-08-11/net/0/url_cat_diff.sent|||name_time_human=>2016-08-11|||name_sec=>1470862800|||file_modify_sec=>1471004688|||file_modify_human=>2016-08-12 15:24|||how_long_hours=>39
when_human=>2016-08-15T23:55|||desc=>../RESULT/10/2016-08-11/google/3/url_cat_diff.gz|||name_time_human=>2016-08-11|||name_sec=>1470862800|||file_modify_sec=>1471009823|||file_modify_human=>2016-08-12 16:50|||how_long_hours=>40
when_human=>2016-08-15T23:55|||desc=>../RESULT/10/2016-08-11/google/3/url_cat_diff.sent|||name_time_human=>2016-08-11|||name_sec=>1470862800|||file_modify_sec=>1471026531|||file_modify_human=>2016-08-12 21:28|||how_long_hours=>45
when_human=>2016-08-15T23:55|||desc=>../RESULT/10/2016-08-11/ssp/3/toolbar_trait.sent-v|||name_time_human=>2016-08-11|||name_sec=>1470862800|||file_modify_sec=>1470997857|||file_modify_human=>2016-08-12 13:30|||how_long_hours=>37
